mode	label	graph	scale	x0	x3	mean_radius	re	im	abs	jacobian
inverse_jacobian	GL05_re_plus	3	8.0	0.9937275246464896	0.9925598361590824	145.91616745768596	0.0017577035242016831	0.0002031054300368062	0.0017693991903189774	2.361073129065329e+34
inverse_jacobian	GL05_re_plus	3	4.0	0.9968637623232448	0.9962799180795412	292.8323349153719	0.0034972517554082505	0.000407360678358289	0.003520896556699531	6.128239658572462e+36
inverse_jacobian	GL05_re_plus	3	2.0	0.9984318811616224	0.9981399590397706	586.6646698307438	0.006976245386365382	0.0008157657530898945	0.007023779143359977	1.5796508315898845e+39
inverse_jacobian	GL05_re_plus	3	1.0	0.9992159405808112	0.9990699795198853	1174.3293396614877	0.01393418321697864	0.001632523792687035	0.014029490220888941	4.057811112254004e+41
inverse_jacobian	GL05_re_plus	3	0.5	0.9996079702904056	0.9995349897599426	2349.658679322847	0.027850034653704604	0.0032660139673910335	0.02804088581781504	1.0405829128159795e+44
inverse_jacobian	GL05_re_plus	3	0.25	0.9998039851452027	0.9997674948799713	4700.317358644971	0.055681725536899554	0.006532981401917988	0.05606366385426855	2.6661770374666654e+46
inverse_jacobian	GL05_re_plus	3	0.125	0.9999019925726014	0.9998837474399856	9401.634717289942	0.11134510133851146	0.013066909824791119	0.11210921337897527	6.828339142272794e+48
inverse_jacobian	GL05_re_plus	3	0.0625	0.9999509962863007	0.9999418737199929	18804.2694345881	0.22267184996955242	0.026134763446808047	0.22420030916411215	1.7484294290799525e+51
inverse_jacobian	GL06_re_minus	4	8.0	0.9961721817724385	0.9994397826526118	1022.1334538298125	-0.003944489838707274	-0.0035965712468369894	0.005338007570361764	5.3963226077857816e+39
inverse_jacobian	GL06_re_minus	4	4.0	0.9980860908862192	0.9997198913263059	2045.266907659625	-0.007860414095345701	-0.007173679744324436	0.010641794530267914	1.3875494165653373e+42
